gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
SCPPPQ1,0.03275090708667625,0.1866872511539747,0.1866872511539747,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GNG13,0.3188716512682259,0.1867104399851961,0.1867104399851961,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371207,0.42471703711383846,0.1867327671153088,0.1867327671153088,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADAT1,0.17105281866391792,0.18673944927775,0.18673944927775,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZEB2,-0.2564811925635224,0.18675430162314952,0.18675430162314952,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GLE1,-0.19992517761315012,0.1867634180630559,0.1867634180630559,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TPCN2,-0.2561539765291346,0.186784219385412,0.186784219385412,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379442,-0.42223018499958986,0.1868454980847336,0.1868454980847336,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NUTM2D,0.21510986692057735,0.1868745980285335,0.1868745980285335,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLDN2,-0.23592739945956043,0.1868952850193244,0.1868952850193244,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CASC19,-0.11619838466359005,0.18690015583796885,0.18690015583796885,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR548AK,-0.9660612555215862,0.1869008851249253,0.1869008851249253,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNMA1-AS2,-0.08549264216446859,0.1869096647121629,0.1869096647121629,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370190,-0.09916052406873704,0.18691114772325873,0.18691114772325873,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TTTY2B,-0.02380890027668088,0.18691148781315575,0.18691148781315575,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TTTY2,-0.02380890027668088,0.18691148781315575,0.18691148781315575,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GNA15,-0.03408891039652063,0.1869116092581622,0.1869116092581622,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928163,-0.0938981625855516,0.186912999156609,0.186912999156609,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR378G,-0.7335712709263761,0.1869134961159528,0.1869134961159528,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1183,-0.3844090539315981,0.18691371504091692,0.18691371504091692,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EPYC,-0.02493308427479942,0.1869141671509788,0.1869141671509788,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MARCHF10-DT,-0.02151170798054011,0.1869142748063738,0.1869142748063738,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FXYD4,-0.04946697420734854,0.1869147417320477,0.1869147417320477,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ELOA3DP,-0.02073686805328236,0.1869148813047374,0.1869148813047374,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4732,-0.44100533498995265,0.18691531899556152,0.18691531899556152,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRR20G,-0.03569076478110857,0.18691549777753455,0.18691549777753455,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372541,-0.02319146771063131,0.18691617757932397,0.18691617757932397,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02448,-0.05556704139567361,0.18691656058019987,0.18691656058019987,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
