gene_symbol,log2fc,pvalue,padj
LOC101928119,0.5860052874971765,0.047228125,0.047228125
LOC101928234,-0.9642137237275754,0.020150894,0.020150894
LOC101928466,0.7701702708002767,0.040921334,0.040921334
SOX5-AS1,-2.1947953818147026,0.049709969,0.049709969
LINC02182,1.3625855062005996,0.034204622,0.034204622
LOC101929007,1.4585725821877757,0.04659988,0.04659988
P3H2-AS1,-0.45832083251129463,0.021466693,0.021466693
LINC01659,0.6408944367175224,0.029845837,0.029845837
LOC101929550,2.6294330036011977,0.036920868,0.036920868
LOC101929566,1.4451145021604834,0.017180803,0.017180803
LINC02842,3.8983240595582016,0.028320071,0.028320071
LOC101929698,0.508290119773623,0.017864582,0.017864582
LOC101929805,1.0831395841290559,0.041786329,0.041786329
CDK5,0.4289853508581775,0.047802192,0.047802192
TRIB1,0.6992356041684067,0.032916471,0.032916471
MIR6509,2.2940256668305192,0.04236717,0.04236717
MIR6514,0.895814572432154,0.043939473,0.043939473
MIR6833,1.0793750845708505,0.039940429,0.039940429
MIR6862-1,1.588536017530419,0.039188112,0.039188112
MIR6891,1.6710269570760117,0.034992169,0.034992169
MIR8075,-0.9684632599807598,0.022763944,0.022763944
MIR6862-2,1.588536017530419,0.039188112,0.039188112
MIR6793,1.6000076531087433,0.030796072,0.030796072
MIR6808,2.4991672451991764,0.02345782,0.02345782
LINC02498,1.4942442910067555,0.040723989,0.040723989
LINC01389,1.2415056451074775,0.044194484,0.044194484
RERE-AS1,1.1840019674148459,0.044275071,0.044275071
LOC102725116,1.4121702675357501,0.026478731,0.026478731
CEP250-AS1,0.2846513651557598,0.010455583,0.010455583
DLEU1,-0.28851501736385576,0.040864994,0.040864994
IKZF1,-1.0942719877873104,0.023821969,0.023821969
TMEM92-AS1,1.2991574603375917,0.022312535,0.022312535
NDC80,-1.183262171600541,0.041937485,0.041937485
LINC01399,2.4588343821809975,0.048662414,0.048662414
GPNMB,0.9194899761047742,0.048900831,0.048900831
LINC01402,2.497915350339896,0.007466721,0.007466721
SEMA6B,0.7047524477108644,0.043136143,0.043136143
LOC105369335,0.9143708311703843,0.046896144,0.046896144
LOC105369401,4.704328949248108,1.18e-5,1.18e-5
LOC105369435,1.850759405881791,0.005477423,0.005477423
LOC105369539,-1.663994939140104,0.03760138,0.03760138
LOC105369682,1.8902032374401116,0.041978398,0.041978398
ETNK1-DT,1.2970067198185282,0.033405173,0.033405173
LOC105369955,1.4200032906770292,0.04767312,0.04767312
LINC02356,0.54074006826708,0.016417614,0.016417614
LOC105370092,1.3449316920092456,0.012276759,0.012276759
LOC105370109,-2.2994378541817357,0.038038868000000003,0.038038868000000003
LOC105370624,-0.5776051078711296,0.029528123,0.029528123
LOC105370926,1.3590755618547228,0.031987841,0.031987841
LOC105371055,0.778273394431006,0.039589808,0.039589808
LOC105371206,1.3753357642628559,0.028789345,0.028789345
LOC105371216,1.481912262454421,0.018213419,0.018213419
LOC105371256,-1.1385814420803195,0.04966606,0.04966606
LOC105371265,2.0522014505339183,0.007757681,0.007757681
LOC105371361,-0.7664944691094436,0.036018454,0.036018454
LOC105371610,2.0962492547263087,0.017361822,0.017361822
LOC105371611,2.08647777434731,0.005872758,0.005872758
LOC105371709,0.3208209153055085,0.028879539,0.028879539
LOC105371730,-0.31645940559458524,0.029542582,0.029542582
LOC105371972,2.279114014263262,0.030991612,0.030991612
LOC105372225,-2.9033965399280808,0.01450088,0.01450088
LOC105372246,2.2846876205128854,0.02342547,0.02342547
LOC105372319,2.4178133116550007,0.023075488,0.023075488
LOC105372356,1.6432842927653954,0.038818988,0.038818988
LOC105372358,1.7881179512336178,0.009100008,0.009100008
LOC105372602,0.7423879203324414,0.042269683,0.042269683
LOC105372829,2.5221516967441935,0.01463176,0.01463176
